"1403 
PM国際規格から見える理想と現実 
端山毅(NTTデータ)"
"1404 
エンタープライズアジャイルにお けるフレームワーク採用事例の特 徴 
吉田知加(文教大学)"
"1405 
エンタープライズ向けアジャイル 開発におけるスコープマネジメン トの考察 
中本傑(NTTデータ)"
"1406 
条件付きアソシエーション分析を 用いた顧客属性別による購買ルー ルの抽出 
河西裕次郎(千葉工業大学)"
"1407 
アジャイル型開発初期参入時のス クラムチーム体制構築における対 策と効果 
高峰慎平(NTTデータ ビジネスシス テムズ)"
"2408 
アフターコロナ及びDX時代に向け てPMOが為すべきこと 
中島雄作(NTTデータ先端技術)"
"2409 
チームビルディングにおけるコ ミュニケーション再考 
森本千佳子(東京理科大学)"
"2410 
変化の激しいデジタル時代を勝ち 抜く組織運営 
渡邉優作(NTTデータ)"
"2411 
AIを活用した不調プロジェクトの 予兆検知 
山本昭典(日立ソリューションズ・ クリエイト)"
"2412 
重大障害発生時における点検方法 と進捗管理の仕組みを改善し対応 期間の短縮 
渡邉勝也(富士通)"
"2413 
DX技術を活用した東日本大震災に 関わる非構造化データの可視化に よる震災ナレッジ共有の取り組み 
後藤直也(NTTデータ東北)"
"2414 
品質マネジメントプロセス実践の 組織的取り組み(Part 2) 
上原孝男(NECソリューションイノ ベータ)"
"1501 
初学者のソフトウェア開発PBL実践 における課題と解決案 
小星春緋(千葉工業大学)"
"1502 
ヒューマンモデルによる統合的コ ミュニケーション構造整理の提案 
原口直規(有人宇宙システム)"
"1503 
フィーバーチャートを活用した産 業機械の進捗管理手法に関する研 究 
弘中諒(神戸製鋼所)"
"1504 
共創ビジネスにおける顧客満足度 向上の実現に向けた取り組み 
岡恭佑(富士通)"
"1505 
拡大するステークホルダのマネジ メントに関する研究 
加藤真実(文教大学)"
"1506 
入札案件における顧客価値向上を 見据えた要件定義 
外舘修一(日立システムズ)"
"1507 
大規模・高難度プロジェクトにお ける上流工程マネジメントに関す る考察 
佐藤陽介(日本電気)"
"2508 
住民情報パッケージビジネスにお ける複数プロジェクトマネジメン トのツールチェーン活用事例 黒田一光
(NECネクサソリューショ ンズ)"
"2509 
プロジェクトの成功に向けた仕組 み整備と取り組みのポイント 
平方泰光(NTTデータ)"
"2510 
顧客向け進捗報告と課題管理業務 による若手のプロジェクトマネジ メント力向上 
赤澤鼓(日本電気)"
"2511 
プロジェクトにおける計画段階か らのリスク想定の取り組み 
内野善啓(NECソリューションイノ ベータ)"
"2512 
リスクマネジメントの有効性を向 上するための施策 
西尾和剛(日立製作所)"
"2513 
SIプロジェクトにおけるリスク顕 在化防止に向けたリスクデータ分 析の取り組み 
中田隆幸(日本電気)"
"2514 
プロジェクト内SEPGの配置推進の 取り組み 
泉友弘(NTTデータ)"
"1601 
コンビニ等の夜勤労働者の有効活 用法についての実例と提案 
中山翼(札幌学院大学)"
"1602 
プログラミング未経験者のIT人材 早期育成に向けたリメディアル教 育手法による要員調達の有効性に 関する考察 
増田浩之(TDCソフト)"
"1603 
DXの推進に影響を与える組織文化 の要因の調査 
河村智行(慶應義塾大学)"
"1604 
m-SHELモデルを用いたUXに基づく 誤操作対策の提案 
關口拓未(千葉工業大学)"
"1605 
海外法人との連携における品質リ スク低減のためのワークストリー ム適用事例 
古田莉央(日立製作所)"
"1606 
情報システムの本番作業の品質向 上活動の一事例 
今村公嗣(NTTデータ)"
"1607 
ニューロダイバーシティ（神経多 様性）のメンバーとのコミュニ ケーションに関する考察 
五領舞衣(日本アイ・ビー・エムデ ジタルサービス)"
"2608 
品質管理における思考プロセスの 形式知化の取り組み 
高橋結芽(日本電気)"
"2609 
CMMIに基づくサービス提供プロセ ス改善に関する一考察 
中村英恵(NTTデータ)"
"2610 
ローコードツールを用いたアジャ イル開発における品質確保の実践 
土屋美帆(日本電気)"
"2611 
プロジェクト主導の持続的なプロ セス改善を支援する伴走型OJTの実 践 
熊川一平(NTTデータ)"
"2612 
海外ベンダと協業する際の品質マ ネジメントにおける譲歩と堅持 
木浪正治(NECソリューションイノ ベータ)"
"2613 
品質向上活動の事例 
村上ひとみ(日本アイ・ビー・エム デジタルサービス)"
"2614 
軽量なデータ駆動型品質予測モデ ルにより開発者中心の品質管理を 牽引するツールの提案と実証 
大坪弦也(NECソリューションイノ ベータ)"
"1701 
ソフトウェア開発PBLのためのデザ インレビューチェックリストの試 作 
板倉宇寿(千葉工業大学)"
"1702 
継続的な事業成長を支える「強い 組織への進化」の取組み 
皆川広之(日本電気通信システム)"
"1703 
ERP導入における要件定義の進め方 の提案 
広川敬祐(公立はこだて未来大学大 学院)"
"1704 
複数プロジェクトにおける有識者 共有による資源マネージメント 
高田健一(日立製作所)"
"1705 
システム開発プロジェクトにおけ るニアショア導入に関する考察 
迫佳志(日本アイ・ビー・エム)"
"1706 
チーム活動をより良くするための 反省会の有効活用手法 
ダンフータック(札幌学院大学)"
"1707 
クラウド時代のグローバル体制に おけるプロジェクト推進やチーム マネジメントの事例紹介 
李静嫻(日本電気)"
"2708 
分散開発における新規ニアショア 拠点立ち上げ事例について 
土屋泰(日立社会情報サービス)"
"2709 
オフショア開発からニアショア開 発への体制シフトについての考察 
清水美鈴(日本アイ・ビー・エムデ ジタルサービス)"
"2710 
日本企業のグローバルプロジェク トにおける効率的なコミュニケー ションマネジメント 
山吉俊郎(日立製作所)"
"2711 
在宅勤務環境下におけるニアショ ア開発プロジェクトチームの立ち 上げに関する考察 
尾崎正行(日本アイ・ビー・エムデ ジタルサービス)"
"2712 
プロジェクト振り返りによる成功 確率向上に関する考察 
宮田剛(NECマネジメントパート ナー)"
"2713 
リモート開発センターにおける品 質向上のための取り組み 
新谷のどか(日本アイ・ビー・エム デジタルサービス)"
"2714 
変革型チームビルディング 
斉藤功治(日立製作所)"
"1801 
大規模組織におけるAgile開発の実 践とプロダクトオーナーのスキル 獲得の一考察 
西山美恵子(クレスコ)"
"1802 
EVMのPV見積もり精度向上に関する 一考察 
山本翔太(千葉工業大学)"
"1803 
異文化組織間知識移転プロセスの P2M視点に依るモデル化 
遠藤洋之(北陸先端科学技術大学院 大学)"
"1804 
不確実性が高く複雑化したウォー ターフォール開発へアジャイルメ ソドロジーを導入したハイブリッ 
ド型プロジェクトマネジメント手 法の提案 
七田和典(日本アイ・ビー・エム)"
"1805 
優良顧客を対象とした印刷素材に おける購買傾向の可視化 
内山雄人(千葉工業大学)"
"1806 
テレワーク時代におけるリモー ト・マネジメントの在り方 
橋口宏樹(日立製作所)"
"1807 
リモートワークを適用したITプロ ジェクトマネジメント事例 
若松禎之(NTTデータ)"
"2808 
コロナ禍における部門運営の課題 対応に関する事例紹介 
山倉勉(日本アイ・ビー・エムデジ タルサービス)"
"2809 
実判例から見るプロジェクトの情 報提供義務とマネジメント義務 
曽我純映(日立ソリューションズ)"
"2810 
WFHにおける「5 Generations in the workplace」の考察 
阿部秀城(日本アイ・ビー・エムデ ジタルサービス)"
"2811 
テレワークを利用したプロジェク トにおけるコミュニケーション課 題の改善事例 
宮崎琢磨(日本アイ・ビー・エムデ ジタルサービス)"
"2812 
ニューノーマル時代における新入 社員研修の一事例 
福島奈津子(NTTデータ先端技術)"
"2813 
国内向けソフトウェアリモート開 発センターにおける新規参画社員 定着のための取り組み 
菊地修一郎(日本アイ・ビー・エム デジタルサービス)"
"2814 
タックマンモデルによるチームリ ビルディングの評価と考察 
水島圭(日立ソリューションズ・ク リエイト)"
"1901 
海外向け制御システムにおけるプ ロジェクトマネジメント 
田中康博(日立製作所)"
"1902 
「七夕企画」でのプロジェクトマ ネジメントの効果と改善点につい て 
川瀬美都(札幌学院大学)"
"1903 
大規模SIプロジェクトにおける第 三者によるソフトウェア品質の 「見える化」と品質保証の取り組 み 
鍋谷祥子(日本電気)"
"1904 
ベイジアンネットワークを用いた 製品別上位顧客の購買傾向の分析 
村松康汰(千葉工業大学)"
"1905 
生体認証を利用したシステムの構 築におけるプロジェクトマネジメ ント 
大田駿介(日本電気)"
"1906 
システム開発プロジェクトにおけ る統合変更管理実施の課題 
花嶋滋雨(日本アイ・ビー・エム)"
"1907 
組織構造におけるプロジェクトの 集合体の売上予測 
清水裕斗(日立ソリューションズ・ クリエイト)"
"2908 
ソフトウェアドキュメント検証の 社内推進活動 
吉村直人(日本電気)"
"2909 
アートプロジェクトにおける契約 書類の有用性 
宇田川耕一(北海道教育大学)"
"2910 
プログラムマネジメントにおける ライフサイクル改革についての考 察 
高橋新一(日本アイ・ビー・エム)"
"2911 
ティール組織の発想をプロジェク トにも適用できるか検証してみた 
三上晃司(日本アイ・ビー・エム)"
"2912 
現代のシステム導入におけるプロ ジェクトマネジメント 
伊藤博隆(日立製作所)"
"2913 
速報用RFPインスペクションの開発 と適用 
谷寿人(日立ソリューションズ) 発表中止"
"2914 
社内コンプライアンスに対する取 り組みの一事例 
鳥山美佐(NTTデータ先端技術)"
"11001 
リモートワーク環境下におけるシ ステムテストのプロジェクト管理 手法について 
藤井緑(日本アイ・ビー・エム)"
"11002 
保守運用リーダーが着目すべき継 続的サービス改善のテーマの抽出 方法に関する一提案 
松宮美穂(NTTデータ関西)"
"11003 
女子大学生 脚痩せプロジェクト 
松原花(札幌学院大学)"
"11004 
スクラム型開発疑似体験ワーク ショップの事例紹介 
谷川麻理(東京都立産業技術大学院 大学（研究委員会）)"
"11005 
転職経験と仕事への取り組み方の 関連について 
三好きよみ(東京都立産業技術大学 院大学（研究委員会）)"
"11006 
熟練プロジェクトマネジャーが持 つ暗黙知の抽出に関する研究計画 
木野泰伸(筑波大学（研究委員 会）)"
"11007 
ピクミンで考えるプロジェクトマ ネジメント 
高田僚太(札幌学院大学)"
"21008 
研究開発における従来型管理法と アジャイルの融合に関する一考察 
新谷幸弘(千葉工業大学（研究委員 会）)"
"21009 
プロジェクトマネジメントを認知 する動機付けの考察 
櫻澤智志(日本アイ・ビー・エムデ ジタルサービス)"
"21010 
システム特性を考慮した規模見積 りに関する考察 
青野朝日(日立製作所)"
"21011 
新卒採用におけるWell-being志向 マネジメントの一提案 
鈴木加代子(NTTデータ先端技術)"
"21012 
リモートワークにおけるプロジェ クトチームの育成 
佐藤雅子(日本アイ・ビー・エムデ ジタルサービス)"
"21013 
プロジェクトライフサイクルの循 環を見据えた管理プロセスの標準 化 
吉田祥子(NECソリューションイノ ベータ)"
"0001
【キーノート1】 大学教育におけるプロジェクトマネジメント 
河西 邦人 （札幌学院大学 学長）"
"0002
【スペシャルレクチャ(1) 】「MLSEによるモダンPMのアップデート -機械学習工学を適用した新たなプロジェクトマネジメントへの挑戦-」 
浦川伸一(損害保険ジャパン株式会社取締役専務執行役員)"
"0003
【スペシャルレクチャ(2)】「北海道老舗酒蔵の酒造りプロジェクトの昔と今」 
南修司、小林米秋(小林酒造株式会社)"
"0004
【キーノート2】持続可能な社会の実現に向けたイノベーション・マネジメント 
山田 昭雄（日本電気株式会社 執行役員 兼 研究開発部門長）"
"0005
【キーノート3】行政デジタル改革と大阪スマートシティ戦略 ～2025年大阪・関西万博を控え、大阪のデジタル都市改革が始動する～ 
坪田 知巳（大阪府 CIO最高情報統括責任者 兼 スマートシティ戦略部長）"
